day_slot,is_randomized,weather,temperature,location,activity,jbsteps30pre_bucket,send,response,user_id,study_day,is_weekday,activity_level,zero_tendency,jbsteps30pre
4,True,Clear,temp_mild,University,STILL,steps_q6,activity,no_response,7,28,False,low,frequent,285
5,False,MostlyCloudy,temp_mild,University,STILL,steps_q3,no_send,no_send,7,28,False,low,frequent,90
1,False,Overcast,temp_cool,University,STILL,steps_q6,no_send,no_send,7,30,True,low,frequent,236
2,True,Clear,temp_cool,Home,STILL,steps_q5,non_activity,no_response,7,30,True,low,frequent,205
3,False,Overcast,temp_cool,Home,STILL,steps_q7,no_send,no_send,7,30,True,low,frequent,320
4,False,Overcast,temp_cool,Home,STILL,steps_q7,no_send,no_send,7,30,True,low,frequent,454
5,True,Overcast,temp_cool,Home,STILL,steps_q1,non_activity,good,7,30,True,low,frequent,30
1,False,Clear,temp_mild,Home,STILL,steps_q6,no_send,no_send,7,31,True,low,frequent,306
2,True,Clear,temp_hot,Home,STILL,steps_q6,activity,good,7,31,True,low,frequent,314
3,True,Clear,temp_hot,Work,STILL,steps_q3,activity,good,7,31,True,low,frequent,110
4,True,Clear,temp_hot,Work,STILL,steps_q4,activity,good,7,31,True,low,frequent,122
3,False,Overcast,temp_cool,University,STILL,steps_q6,no_send,no_send,7,32,True,low,frequent,314
4,True,Overcast,temp_cool,University,STILL,steps_q6,non_activity,good,7,32,True,low,frequent,283
5,False,Overcast,temp_cool,University,STILL,steps_q7,no_send,no_send,7,32,True,low,frequent,436
1,False,Clear,temp_cold,Home,STILL,steps_zero,no_send,no_send,7,33,True,low,frequent,0
2,True,Clear,temp_cold,Home,STILL,steps_q6,non_activity,good,7,33,True,low,frequent,277
4,True,MostlyCloudy,temp_cool,Home,STILL,steps_q5,non_activity,good,7,33,True,low,frequent,223
5,True,MostlyCloudy,temp_cool,Home,STILL,steps_q2,activity,no_response,7,33,True,low,frequent,45
1,False,Clear,temp_warm,Home,STILL,steps_q2,no_send,no_send,7,38,True,low,frequent,64
2,False,MostlyCloudy,temp_warm,Work,STILL,steps_zero,no_send,no_send,7,38,True,low,frequent,0
3,True,Clear,temp_hot,Work,STILL,steps_q6,non_activity,good,7,38,True,low,frequent,269
4,False,Clear,temp_hot,Work,STILL,steps_q2,no_send,no_send,7,38,True,low,frequent,59
5,True,Clear,temp_warm,Work,STILL,steps_q5,non_activity,no_response,7,38,True,low,frequent,228
3,False,Overcast,temp_cool,University,STILL,steps_q2,no_send,no_send,7,40,True,low,frequent,39
4,True,Overcast,temp_cool,University,STILL,steps_q1,activity,no_response,7,40,True,low,frequent,19
5,True,Overcast,temp_cool,University,STILL,steps_q4,non_activity,no_response,7,40,True,low,frequent,136
1,False,MostlyCloudy,temp_mild,Home,STILL,steps_q1,no_send,no_send,8,3,True,mid,common,19
2,True,MostlyCloudy,temp_mild,Home,STILL,steps_zero,non_activity,good,8,3,True,mid,common,0
3,True,Overcast,temp_warm,Work,STILL,steps_q8,non_activity,good,8,3,True,mid,common,730
4,False,Overcast,temp_mild,Work,STILL,steps_q6,no_send,no_send,8,3,True,mid,common,302
5,True,MostlyCloudy,temp_mild,Home,STILL,steps_zero,non_activity,no_response,8,3,True,mid,common,0
2,False,Clear,temp_mild,Home,STILL,steps_q6,no_send,no_send,8,4,True,mid,common,249
3,True,Clear,temp_mild,Home,STILL,steps_q4,non_activity,good,8,4,True,mid,common,141
4,True,MostlyCloudy,temp_mild,Home,STILL,steps_q1,activity,good,8,4,True,mid,common,4
5,False,MostlyCloudy,temp_mild,Home,STILL,steps_zero,no_send,no_send,8,4,True,mid,common,0
1,False,Clear,temp_hot,Home,STILL,steps_q4,no_send,no_send,8,5,True,mid,common,152
2,False,Clear,temp_hot,Home,STILL,steps_q1,no_send,no_send,8,5,True,mid,common,20
3,True,Clear,temp_hot,Work,STILL,steps_q4,activity,good,8,5,True,mid,common,132
1,True,Overcast,temp_mild,Home,STILL,steps_zero,non_activity,good,8,14,False,mid,common,0
2,False,Overcast,temp_mild,Home,STILL,steps_q4,non_activity,no_response,8,14,False,mid,common,132
3,True,Overcast,temp_warm,Home,STILL,steps_q2,activity,good,8,14,False,mid,common,39
4,True,Overcast,temp_mild,Home,STILL,steps_q7,activity,good,8,14,False,mid,common,331
5,True,Overcast,temp_warm,University,STILL,steps_q4,activity,good,8,14,False,mid,common,148
1,True,Rain,temp_cold,Healthcare,STILL,steps_q4,non_activity,bad,8,15,True,mid,common,156
2,True,Overcast,temp_cool,Healthcare,STILL,steps_q4,activity,good,8,15,True,mid,common,124
3,True,Overcast,temp_cool,Healthcare,STILL,steps_q7,activity,good,8,15,True,mid,common,337
4,True,Overcast,temp_cool,Healthcare,STILL,steps_q4,activity,bad,8,15,True,mid,common,152
5,True,Overcast,temp_cool,Home,STILL,steps_q6,non_activity,no_response,8,15,True,mid,common,268
1,False,Overcast,temp_cool,Home,STILL,steps_q1,no_send,no_send,8,17,True,mid,common,18
2,False,Clear,temp_cool,Home,STILL,steps_q3,no_send,no_send,8,17,True,mid,common,97
3,True,Overcast,temp_cool,Home,STILL,steps_q7,non_activity,no_response,8,17,True,mid,common,438
4,True,Overcast,temp_cool,Home,STILL,steps_q5,activity,no_response,8,17,True,mid,common,168
5,False,Overcast,temp_cool,Home,STILL,steps_zero,no_send,no_send,8,17,True,mid,common,0
1,False,Clear,temp_mild,Home,STILL,steps_zero,no_send,no_send,8,18,True,mid,common,0
2,True,Overcast,temp_mild,Home,STILL,steps_q1,non_activity,good,8,18,True,mid,common,20
3,False,Clear,temp_cool,Work,STILL,steps_q4,no_send,no_send,8,18,True,mid,common,146
4,False,Overcast,temp_mild,Home,STILL,steps_q5,no_send,no_send,8,18,True,mid,common,205
5,True,Overcast,temp_mild,Home,STILL,steps_q2,activity,no_response,8,18,True,mid,common,41
1,True,Overcast,temp_cool,Healthcare,STILL,steps_q6,non_activity,bad,8,19,True,mid,common,265
2,False,Overcast,temp_cool,Store,STILL,steps_q3,no_send,no_send,8,19,True,mid,common,86
3,True,Overcast,temp_cool,Work,STILL,steps_q7,non_activity,no_response,8,19,True,mid,common,329
4,True,Overcast,temp_cool,Work,STILL,steps_q7,non_activity,good,8,19,True,mid,common,329
5,False,Overcast,temp_cool,Healthcare,STILL,steps_zero,no_send,no_send,8,19,True,mid,common,0
1,True,PartlyCloudy,temp_warm,Home,STILL,steps_q2,activity,no_response,8,21,False,mid,common,67
2,True,PartlyCloudy,temp_mild,Home,STILL,steps_q7,activity,good,8,21,False,mid,common,334
3,True,PartlyCloudy,temp_mild,Home,STILL,steps_q1,activity,good,8,21,False,mid,common,1
4,True,Clear,temp_warm,Home,STILL,steps_q7,non_activity,good,8,21,False,mid,common,363
5,True,PartlyCloudy,temp_warm,Home,STILL,steps_q7,activity,good,8,21,False,mid,common,331
1,True,Clear,temp_mild,Home,STILL,steps_zero,activity,no_response,8,23,True,mid,common,0
2,False,Clear,temp_warm,Work,STILL,steps_zero,no_send,no_send,8,23,True,mid,common,0
3,True,Clear,temp_warm,Work,STILL,steps_q2,non_activity,no_response,8,23,True,mid,common,41
4,True,Clear,temp_warm,Work,STILL,steps_q6,non_activity,good,8,23,True,mid,common,284
5,True,Clear,temp_hot,Home,STILL,steps_q5,activity,good,8,23,True,mid,common,210
1,True,Clear,temp_cool,Home,STILL,steps_zero,activity,no_response,8,28,False,mid,common,0
2,False,Overcast,temp_mild,University,STILL,steps_q7,no_send,no_send,8,28,False,mid,common,411
3,True,Overcast,temp_mild,University,STILL,steps_q3,non_activity,good,8,28,False,mid,common,89
4,True,Overcast,temp_mild,Home,STILL,steps_q7,activity,no_response,8,28,False,mid,common,365
5,True,Overcast,temp_mild,Home,STILL,steps_q3,activity,no_response,8,28,False,mid,common,79
1,True,Overcast,temp_cold,Home,STILL,steps_q6,non_activity,no_response,8,32,True,mid,common,281
2,True,Overcast,temp_cold,Work,STILL,steps_q1,activity,no_response,8,32,True,mid,common,24
3,False,Overcast,temp_cool,Work,STILL,steps_q5,no_send,no_send,8,32,True,mid,common,171
4,False,Overcast,temp_cool,University,STILL,steps_q2,no_send,no_send,8,32,True,mid,common,45
5,True,Overcast,temp_cool,Store,STILL,steps_q4,non_activity,no_response,8,32,True,mid,common,128
1,False,Clear,temp_mild,Store,STILL,steps_zero,no_send,no_send,8,35,False,mid,common,0
2,True,Clear,temp_warm,Work,STILL,steps_zero,non_activity,no_response,8,35,False,mid,common,0
3,False,Clear,temp_warm,Work,STILL,steps_q8,no_send,no_send,8,35,False,mid,common,503
4,True,Clear,temp_hot,Work,STILL,steps_zero,activity,no_response,8,35,False,mid,common,0
5,True,Clear,temp_hot,Work,STILL,steps_q6,non_activity,no_response,8,35,False,mid,common,299
1,False,PartlyCloudy,temp_cool,Home,STILL,steps_zero,no_send,no_send,8,38,True,mid,common,0
2,True,Overcast,temp_cool,Home,STILL,steps_q2,non_activity,good,8,38,True,mid,common,50
3,False,Overcast,temp_cool,Home,STILL,steps_q4,no_send,no_send,8,38,True,mid,common,161
4,False,Overcast,temp_cool,Home,STILL,steps_q3,no_send,no_send,8,38,True,mid,common,105
5,True,Clear,temp_mild,Home,STILL,steps_q1,non_activity,no_response,8,38,True,mid,common,24
1,True,MostlyCloudy,temp_cool,University,STILL,steps_zero,activity,no_response,9,3,True,mid,rare,0
2,True,Overcast,temp_cool,University,STILL,steps_zero,activity,bad,9,3,True,mid,rare,0
3,True,Clear,temp_cool,University,STILL,steps_zero,non_activity,bad,9,3,True,mid,rare,0
4,True,Overcast,temp_cool,University,STILL,steps_q5,non_activity,good,9,3,True,mid,rare,174
5,True,Clear,temp_cool,University,STILL,steps_q8,non_activity,no_response,9,3,True,mid,rare,721
1,True,MostlyCloudy,temp_cold,Work,STILL,steps_q5,activity,good,9,5,True,mid,rare,193
2,True,Overcast,temp_cold,Home,STILL,steps_q7,activity,bad,9,5,True,mid,rare,349
3,True,Overcast,temp_cold,Work,STILL,steps_q5,activity,no_response,9,5,True,mid,rare,166
4,False,MostlyCloudy,temp_cold,Home,STILL,steps_q4,no_send,no_send,9,5,True,mid,rare,149
5,False,Overcast,temp_cold,Home,STILL,steps_q1,no_send,no_send,9,5,True,mid,rare,27
1,True,Clear,temp_warm,Home,STILL,steps_q2,non_activity,good,9,7,False,mid,rare,55
2,True,Clear,temp_hot,Home,STILL,steps_zero,activity,bad,9,7,False,mid,rare,0
3,True,Clear,temp_hot,Home,STILL,steps_q3,activity,good,9,7,False,mid,rare,94
4,False,Clear,temp_hot,Home,STILL,steps_q3,no_send,no_send,9,7,False,mid,rare,97
5,True,Clear,temp_warm,Home,STILL,steps_q5,activity,good,9,7,False,mid,rare,189
1,True,Overcast,temp_mild,Home,STILL,steps_zero,activity,no_response,9,14,False,mid,rare,0
2,True,Overcast,temp_warm,Home,STILL,steps_q1,activity,good,9,14,False,mid,rare,19
3,False,Overcast,temp_mild,Home,STILL,steps_q4,no_send,no_send,9,14,False,mid,rare,155
4,False,Overcast,temp_warm,Home,STILL,steps_q1,no_send,no_send,9,14,False,mid,rare,25
5,True,Overcast,temp_mild,Home,STILL,steps_q6,activity,no_response,9,14,False,mid,rare,264
1,True,Rain,temp_cool,Home,STILL,steps_zero,activity,no_response,9,26,True,mid,rare,0
2,False,MostlyCloudy,temp_cool,Home,STILL,steps_q8,no_send,no_send,9,26,True,mid,rare,692
3,True,Overcast,temp_cool,University,STILL,steps_q2,activity,good,9,26,True,mid,rare,61
4,True,Overcast,temp_cool,University,STILL,steps_q7,non_activity,no_response,9,26,True,mid,rare,411
5,True,Overcast,temp_cool,University,STILL,steps_q7,activity,good,9,26,True,mid,rare,337
1,True,Clear,temp_cold,Store,STILL,steps_q8,activity,good,9,29,True,mid,rare,664
2,True,Clear,temp_cool,Healthcare,STILL,steps_zero,activity,good,9,29,True,mid,rare,0
3,True,Clear,temp_cold,Store,STILL,steps_q2,activity,good,9,29,True,mid,rare,37
4,True,Clear,temp_cold,Healthcare,STILL,steps_q7,non_activity,good,9,29,True,mid,rare,459
5,True,Clear,temp_cool,Healthcare,STILL,steps_q4,no_send,no_send,9,29,True,mid,rare,124
1,True,Clear,temp_mild,Store,STILL,steps_q3,non_activity,bad,9,34,False,mid,rare,74
2,True,Clear,temp_warm,Store,STILL,steps_q3,non_activity,no_response,9,34,False,mid,rare,78
3,False,Clear,temp_warm,Store,STILL,steps_q2,no_send,no_send,9,34,False,mid,rare,64
4,False,Clear,temp_warm,Store,STILL,steps_q5,no_send,no_send,9,34,False,mid,rare,204
5,True,Clear,temp_warm,Store,STILL,steps_q2,activity,good,9,34,False,mid,rare,55
1,True,Overcast,temp_cold,University,STILL,steps_zero,non_activity,good,9,40,True,mid,rare,0
2,True,Overcast,temp_cold,Home,STILL,steps_zero,non_activity,no_response,9,40,True,mid,rare,0
3,True,Overcast,temp_cold,Home,STILL,steps_zero,non_activity,no_response,9,40,True,mid,rare,0
4,True,Overcast,temp_cold,University,STILL,steps_q7,non_activity,no_response,9,40,True,mid,rare,414
5,False,Overcast,temp_cold,Home,STILL,steps_q6,no_send,no_send,9,40,True,mid,rare,300
1,True,MostlyCloudy,temp_cool,Home,STILL,steps_zero,activity,no_response,10,1,True,low,frequent,0
2,True,Overcast,temp_cool,Home,STILL,steps_q3,activity,no_response,10,1,True,low,frequent,94
3,False,Overcast,temp_cool,Home,STILL,steps_q3,no_send,no_send,10,1,True,low,frequent,83
4,False,Overcast,temp_mild,Home,STILL,steps_zero,no_send,no_send,10,1,True,low,frequent,0
5,False,MostlyCloudy,temp_mild,Home,STILL,steps_q1,no_send,no_send,10,1,True,low,frequent,19
1,False,Overcast,temp_cool,Restaurant,STILL,steps_zero,no_send,no_send,10,14,False,low,frequent,0
2,True,Overcast,temp_cool,Restaurant,STILL,steps_q7,non_activity,no_response,10,14,False,low,frequent,443
3,False,Overcast,temp_cool,Restaurant,STILL,steps_q2,no_send,no_send,10,14,False,low,frequent,41
4,True,Overcast,temp_cool,Store,STILL,steps_q4,activity,good,10,14,False,low,frequent,163
5,False,PartlyCloudy,temp_mild,Restaurant,STILL,steps_q8,no_send,no_send,10,14,False,low,frequent,545
1,False,Clear,temp_cold,Healthcare,STILL,steps_zero,no_send,no_send,10,15,True,low,frequent,0
3,True,Clear,temp_cool,Healthcare,STILL,steps_q5,non_activity,good,10,15,True,low,frequent,226
4,True,Clear,temp_cool,Healthcare,STILL,steps_q1,non_activity,good,10,15,True,low,frequent,26
1,False,PartlyCloudy,temp_mild,Home,STILL,steps_zero,no_send,no_send,10,17,True,low,frequent,0
2,True,MostlyCloudy,temp_warm,University,STILL,steps_zero,non_activity,no_response,10,17,True,low,frequent,0
3,True,Overcast,temp_mild,Home,STILL,steps_q2,non_activity,no_response,10,17,True,low,frequent,38
4,True,MostlyCloudy,temp_warm,Home,STILL,steps_zero,non_activity,no_response,10,17,True,low,frequent,0
5,False,PartlyCloudy,temp_warm,University,STILL,steps_q1,no_send,no_send,10,17,True,low,frequent,24
1,False,Clear,temp_cold,Restaurant,STILL,steps_q8,no_send,no_send,10,19,True,low,frequent,537
2,True,Clear,temp_cold,Restaurant,STILL,steps_zero,non_activity,good,10,19,True,low,frequent,0
3,True,Clear,temp_cool,Restaurant,STILL,steps_q2,non_activity,good,10,19,True,low,frequent,49
4,True,Clear,temp_cool,Restaurant,STILL,steps_q5,activity,good,10,19,True,low,frequent,194
5,False,Clear,temp_cool,Restaurant,STILL,steps_q5,no_send,no_send,10,19,True,low,frequent,230
2,True,Overcast,temp_cold,Home,STILL,steps_q4,non_activity,good,10,23,True,low,frequent,124
3,True,Overcast,temp_cold,Home,STILL,steps_q8,non_activity,no_response,10,23,True,low,frequent,503
4,False,Overcast,temp_cold,Home,STILL,steps_q6,no_send,no_send,10,23,True,low,frequent,272
5,True,Overcast,temp_cold,Home,STILL,steps_q4,activity,no_response,10,23,True,low,frequent,135
1,False,Clear,temp_cold,Healthcare,STILL,steps_q5,no_send,no_send,10,25,True,low,frequent,174
2,True,Clear,temp_cool,Healthcare,STILL,steps_q7,activity,no_response,10,25,True,low,frequent,459
3,True,Clear,temp_cool,Healthcare,STILL,steps_zero,activity,no_response,10,25,True,low,frequent,0
4,True,Clear,temp_cool,Healthcare,STILL,steps_zero,non_activity,no_response,10,25,True,low,frequent,0
5,True,Clear,temp_cool,Healthcare,STILL,steps_q7,activity,no_response,10,25,True,low,frequent,392
1,True,Overcast,temp_cold,Home,STILL,steps_zero,activity,no_response,10,42,False,low,frequent,0
2,True,Overcast,temp_cold,Home,STILL,steps_zero,non_activity,no_response,10,42,False,low,frequent,0
3,True,Overcast,temp_cold,Home,STILL,steps_zero,non_activity,no_response,10,42,False,low,frequent,0
4,False,Overcast,temp_cold,Home,STILL,steps_zero,no_send,no_send,10,42,False,low,frequent,0
5,True,Overcast,temp_cold,Store,STILL,steps_q2,non_activity,no_response,10,42,False,low,frequent,50
1,True,Overcast,temp_warm,Home,STILL,steps_zero,non_activity,good,11,1,True,mid,common,0
2,True,Clear,temp_warm,University,STILL,steps_q4,non_activity,no_response,11,1,True,mid,common,148
3,True,Clear,temp_warm,University,STILL,steps_q5,non_activity,no_response,11,1,True,mid,common,166
4,True,MostlyCloudy,temp_warm,University,STILL,steps_q4,activity,no_response,11,1,True,mid,common,136
5,True,MostlyCloudy,temp_warm,University,STILL,steps_q6,non_activity,no_response,11,1,True,mid,common,310
1,True,MostlyCloudy,temp_mild,Home,STILL,steps_q3,non_activity,no_response,11,10,True,mid,common,90
2,True,MostlyCloudy,temp_mild,Home,STILL,steps_zero,non_activity,no_response,11,10,True,mid,common,0
3,True,Overcast,temp_mild,Home,STILL,steps_q3,activity,no_response,11,10,True,mid,common,98
4,True,Overcast,temp_mild,Home,STILL,steps_zero,activity,no_response,11,10,True,mid,common,0
1,True,Overcast,temp_cold,Home,STILL,steps_zero,non_activity,good,11,20,False,mid,common,0
2,False,Overcast,temp_cool,Home,STILL,steps_q2,no_send,no_send,11,20,False,mid,common,40
3,True,Overcast,temp_cool,Home,STILL,steps_q4,activity,no_response,11,20,False,mid,common,152
4,False,Overcast,temp_cool,Home,STILL,steps_q4,no_send,no_send,11,20,False,mid,common,129
5,False,Overcast,temp_cool,Home,STILL,steps_q6,no_send,no_send,11,20,False,mid,common,233
1,True,Clear,temp_hot,Home,STILL,steps_zero,activity,no_response,11,21,False,mid,common,0
2,True,Clear,temp_warm,Home,STILL,steps_zero,non_activity,good,11,21,False,mid,common,0
3,False,Clear,temp_hot,Home,STILL,steps_q6,no_send,no_send,11,21,False,mid,common,261
5,True,Clear,temp_warm,Home,STILL,steps_q6,activity,no_response,11,21,False,mid,common,294
2,True,Clear,temp_mild,Work,STILL,steps_q2,activity,good,11,22,True,mid,common,41
3,False,Clear,temp_cool,Work,STILL,steps_q7,no_send,no_send,11,22,True,mid,common,428
4,False,Clear,temp_cool,Home,STILL,steps_q8,no_send,no_send,11,22,True,mid,common,609
5,True,Clear,temp_cool,Home,STILL,steps_q1,activity,good,11,22,True,mid,common,23
1,True,Clear,temp_mild,Home,STILL,steps_q6,activity,good,11,33,True,mid,common,304
2,True,PartlyCloudy,temp_warm,Home,STILL,steps_q2,activity,no_response,11,33,True,mid,common,72
3,False,Clear,temp_warm,Home,STILL,steps_q1,no_send,no_send,11,33,True,mid,common,32
4,True,Clear,temp_hot,University,STILL,steps_q6,activity,no_response,11,33,True,mid,common,262
5,True,Clear,temp_hot,University,STILL,steps_q8,non_activity,no_response,11,33,True,mid,common,580
1,False,Clear,temp_mild,Home,STILL,steps_q4,no_send,no_send,11,34,False,mid,common,161
2,True,PartlyCloudy,temp_warm,Work,STILL,steps_zero,activity,no_response,11,34,False,mid,common,0
3,True,MostlyCloudy,temp_hot,University,STILL,steps_zero,non_activity,no_response,11,34,False,mid,common,0
4,True,PartlyCloudy,temp_hot,Store,STILL,steps_zero,activity,good,11,34,False,mid,common,0
5,True,Overcast,temp_warm,Home,STILL,steps_high,activity,no_response,11,34,False,mid,common,2508
1,False,Overcast,temp_cold,Restaurant,STILL,steps_zero,no_send,no_send,11,41,False,mid,common,0
2,True,Overcast,temp_cold,Restaurant,STILL,steps_zero,activity,no_response,11,41,False,mid,common,0
3,False,Overcast,temp_cold,Restaurant,STILL,steps_q2,no_send,no_send,11,41,False,mid,common,70
4,True,Overcast,temp_cold,Restaurant,STILL,steps_q5,non_activity,good,11,41,False,mid,common,183
5,True,MostlyCloudy,temp_cool,Store,STILL,steps_q3,activity,good,11,41,False,mid,common,75
1,False,Clear,temp_warm,Home,STILL,steps_q1,no_send,no_send,12,5,True,mid,common,26
2,False,Clear,temp_warm,Home,STILL,steps_q6,no_send,no_send,12,5,True,mid,common,301
3,True,Clear,temp_mild,Home,STILL,steps_q5,activity,good,12,5,True,mid,common,221
4,False,Clear,temp_warm,Home,STILL,steps_q3,no_send,no_send,12,5,True,mid,common,74
5,True,Clear,temp_mild,Home,STILL,steps_q7,non_activity,good,12,5,True,mid,common,355
