day_slot,is_randomized,weather,temperature,location,activity,jbsteps30pre_bucket,send,response,user_id,study_day,is_weekday,activity_level,zero_tendency,jbsteps30pre,uid
3,True,Overcast,temp_cool,Home,STILL,steps_q5,2,good,65,27,False,mid,frequent,211,65
4,True,Overcast,temp_mild,Home,STILL,steps_zero,2,good,65,27,False,mid,frequent,0,65
5,False,Overcast,temp_cool,Home,STILL,steps_q6,0,no_send,65,27,False,mid,frequent,309,65
1,True,Clear,temp_cool,Work,STILL,steps_q2,1,no_response,65,34,False,mid,frequent,55,65
2,True,Clear,temp_mild,Work,STILL,steps_zero,1,no_response,65,34,False,mid,frequent,0,65
3,True,Clear,temp_cool,Work,STILL,steps_q7,1,no_response,65,34,False,mid,frequent,384,65
4,True,Clear,temp_warm,Work,STILL,steps_q2,1,good,65,34,False,mid,frequent,39,65
5,False,Clear,temp_mild,Restaurant,STILL,steps_zero,0,no_send,65,34,False,mid,frequent,0,65
1,False,Clear,temp_hot,Home,STILL,steps_q6,0,no_send,65,35,False,mid,frequent,233,65
2,False,Clear,temp_warm,Home,STILL,steps_zero,0,no_send,65,35,False,mid,frequent,0,65
3,False,Clear,temp_hot,Home,STILL,steps_q2,0,no_send,65,35,False,mid,frequent,54,65
4,False,Clear,temp_hot,Home,STILL,steps_q5,0,no_send,65,35,False,mid,frequent,213,65
5,True,Clear,temp_warm,Home,STILL,steps_q6,1,good,65,35,False,mid,frequent,269,65
1,False,PartlyCloudy,temp_mild,Home,STILL,steps_zero,0,no_send,65,37,True,mid,frequent,0,65
2,True,Clear,temp_mild,Work,STILL,steps_q1,2,no_response,65,37,True,mid,frequent,6,65
3,False,MostlyCloudy,temp_mild,Work,STILL,steps_q7,0,no_send,65,37,True,mid,frequent,319,65
4,True,Clear,temp_mild,Home,STILL,steps_zero,2,no_response,65,37,True,mid,frequent,0,65
5,False,PartlyCloudy,temp_cool,Home,STILL,steps_zero,0,no_send,65,37,True,mid,frequent,0,65
1,False,Clear,temp_mild,Home,STILL,steps_q6,0,no_send,65,40,True,mid,frequent,246,65
2,True,Clear,temp_mild,Store,STILL,steps_q2,1,good,65,40,True,mid,frequent,41,65
3,True,Clear,temp_warm,Work,STILL,steps_q1,2,good,65,40,True,mid,frequent,18,65
4,True,PartlyCloudy,temp_warm,Store,STILL,steps_q3,2,good,65,40,True,mid,frequent,74,65
5,True,MostlyCloudy,temp_warm,Store,STILL,steps_q2,2,no_response,65,40,True,mid,frequent,42,65
1,True,Clear,temp_cool,University,STILL,steps_zero,2,good,66,2,True,mid,common,0,66
2,True,Clear,temp_cool,University,STILL,steps_zero,2,good,66,2,True,mid,common,0,66
3,False,Clear,temp_cool,University,STILL,steps_q4,0,no_send,66,2,True,mid,common,117,66
4,False,Clear,temp_cool,University,STILL,steps_zero,0,no_send,66,2,True,mid,common,0,66
5,True,Clear,temp_cool,Home,STILL,steps_q2,2,bad,66,2,True,mid,common,59,66
1,True,Clear,temp_cool,Home,STILL,steps_q7,1,no_response,66,8,True,mid,common,340,66
2,False,Clear,temp_cool,Work,STILL,steps_q1,0,no_send,66,8,True,mid,common,25,66
3,False,Clear,temp_cool,Work,STILL,steps_q5,0,no_send,66,8,True,mid,common,167,66
4,False,MostlyCloudy,temp_mild,Home,STILL,steps_q5,0,no_send,66,8,True,mid,common,198,66
5,False,Clear,temp_mild,Home,STILL,steps_q2,0,no_send,66,8,True,mid,common,38,66
1,True,Clear,temp_hot,Home,STILL,steps_q3,2,no_response,66,15,True,mid,common,83,66
2,False,Clear,temp_hot,Work,STILL,steps_q5,0,no_send,66,15,True,mid,common,176,66
3,True,Clear,temp_hot,Work,STILL,steps_q2,2,no_response,66,15,True,mid,common,56,66
4,False,Clear,temp_hot,Home,STILL,steps_q4,0,no_send,66,15,True,mid,common,129,66
5,True,Clear,temp_hot,Work,STILL,steps_zero,2,bad,66,15,True,mid,common,0,66
1,False,MostlyCloudy,temp_cool,University,STILL,steps_zero,0,no_send,66,16,True,mid,common,0,66
2,True,Clear,temp_cool,University,STILL,steps_q6,1,good,66,16,True,mid,common,306,66
3,True,MostlyCloudy,temp_cool,University,STILL,steps_q1,2,good,66,16,True,mid,common,22,66
4,False,MostlyCloudy,temp_cool,University,STILL,steps_zero,0,no_send,66,16,True,mid,common,0,66
5,False,MostlyCloudy,temp_cool,University,STILL,steps_q5,0,no_send,66,16,True,mid,common,226,66
1,True,Clear,temp_hot,Work,STILL,steps_zero,1,bad,66,23,True,mid,common,0,66
2,True,Clear,temp_hot,Work,STILL,steps_q5,2,bad,66,23,True,mid,common,172,66
3,False,Clear,temp_hot,Work,STILL,steps_q7,0,no_send,66,23,True,mid,common,322,66
4,True,Clear,temp_warm,Work,STILL,steps_q4,2,good,66,23,True,mid,common,122,66
5,True,Clear,temp_warm,Work,STILL,steps_high,2,no_response,66,23,True,mid,common,1257,66
1,True,Overcast,temp_cool,Healthcare,STILL,steps_q6,1,good,66,25,True,mid,common,233,66
2,False,Overcast,temp_cool,Healthcare,ON_MOVE,steps_q7,0,no_send,66,25,True,mid,common,351,66
4,True,Clear,temp_cool,Healthcare,STILL,steps_q4,2,good,66,25,True,mid,common,120,66
5,True,Clear,temp_cool,Store,STILL,steps_q1,2,no_response,66,25,True,mid,common,19,66
1,False,Clear,temp_cool,Home,STILL,steps_q6,0,no_send,66,27,False,mid,common,275,66
2,True,PartlyCloudy,temp_cool,Home,STILL,steps_q6,2,good,66,27,False,mid,common,305,66
3,True,Clear,temp_cool,Home,STILL,steps_q3,2,no_response,66,27,False,mid,common,90,66
4,True,Clear,temp_cool,Home,STILL,steps_zero,1,no_response,66,27,False,mid,common,0,66
5,True,Clear,temp_cool,Home,STILL,steps_q2,2,good,66,27,False,mid,common,41,66
1,True,Clear,temp_mild,Restaurant,STILL,steps_q1,1,no_response,66,30,True,mid,common,36,66
2,True,Clear,temp_mild,Healthcare,STILL,steps_q2,1,no_response,66,30,True,mid,common,66,66
3,True,Clear,temp_mild,Healthcare,STILL,steps_q7,1,no_response,66,30,True,mid,common,452,66
4,True,PartlyCloudy,temp_mild,Healthcare,STILL,steps_q2,1,no_response,66,30,True,mid,common,41,66
5,False,Clear,temp_cool,Healthcare,STILL,steps_q1,0,no_send,66,30,True,mid,common,23,66
2,True,Overcast,temp_mild,Home,STILL,steps_q5,2,no_response,66,36,True,mid,common,226,66
3,True,Overcast,temp_mild,Home,STILL,steps_q1,2,no_response,66,36,True,mid,common,12,66
4,False,Overcast,temp_mild,Home,STILL,steps_q6,0,no_send,66,36,True,mid,common,280,66
1,True,PartlyCloudy,temp_cool,Work,STILL,steps_q2,1,good,67,1,True,mid,common,41,67
2,True,PartlyCloudy,temp_cool,Work,STILL,steps_q1,2,no_response,67,1,True,mid,common,21,67
3,False,Clear,temp_cool,Work,STILL,steps_q6,0,no_send,67,1,True,mid,common,245,67
4,False,Overcast,temp_cool,Work,STILL,steps_q5,0,no_send,67,1,True,mid,common,194,67
5,False,Clear,temp_cool,Store,STILL,steps_zero,0,no_send,67,1,True,mid,common,0,67
2,True,Overcast,temp_warm,University,STILL,steps_zero,2,no_response,67,12,True,mid,common,0,67
3,False,MostlyCloudy,temp_hot,University,STILL,steps_zero,0,no_send,67,12,True,mid,common,0,67
4,True,Overcast,temp_hot,University,STILL,steps_q8,1,good,67,12,True,mid,common,494,67
1,True,Clear,temp_cool,Healthcare,STILL,steps_q6,2,no_response,67,13,False,mid,common,306,67
2,True,Clear,temp_mild,Healthcare,STILL,steps_q4,1,no_response,67,13,False,mid,common,130,67
3,True,Clear,temp_mild,University,STILL,steps_q4,2,bad,67,13,False,mid,common,146,67
4,False,PartlyCloudy,temp_mild,Healthcare,STILL,steps_q7,0,no_send,67,13,False,mid,common,404,67
5,False,PartlyCloudy,temp_cool,Healthcare,STILL,steps_q7,0,no_send,67,13,False,mid,common,337,67
1,True,Clear,temp_cool,Home,STILL,steps_zero,1,no_response,67,16,True,mid,common,0,67
2,True,Clear,temp_mild,Home,STILL,steps_q2,1,no_response,67,16,True,mid,common,50,67
3,False,Clear,temp_cool,Home,STILL,steps_zero,0,no_send,67,16,True,mid,common,0,67
4,False,Clear,temp_cool,Home,STILL,steps_zero,0,no_send,67,16,True,mid,common,0,67
5,False,Clear,temp_cool,Home,STILL,steps_q4,0,no_send,67,16,True,mid,common,128,67
1,True,Overcast,temp_cold,Home,STILL,steps_zero,1,no_response,67,19,True,mid,common,0,67
2,True,Overcast,temp_cold,Home,STILL,steps_zero,2,bad,67,19,True,mid,common,0,67
3,False,Overcast,temp_cold,Home,STILL,steps_q7,0,no_send,67,19,True,mid,common,364,67
4,False,Overcast,temp_cold,Home,STILL,steps_q4,0,no_send,67,19,True,mid,common,119,67
5,True,Overcast,temp_cold,Home,STILL,steps_zero,2,good,67,19,True,mid,common,0,67
1,True,Clear,temp_cool,Home,STILL,steps_zero,2,good,67,22,True,mid,common,0,67
2,True,MostlyCloudy,temp_cool,Home,STILL,steps_zero,2,good,67,22,True,mid,common,0,67
3,False,MostlyCloudy,temp_cool,Home,STILL,steps_q1,0,no_send,67,22,True,mid,common,27,67
4,False,MostlyCloudy,temp_cool,Home,STILL,steps_q1,0,no_send,67,22,True,mid,common,10,67
5,False,Clear,temp_cool,Home,STILL,steps_zero,0,no_send,67,22,True,mid,common,0,67
2,False,Clear,temp_warm,Work,STILL,steps_q1,0,no_send,67,27,False,mid,common,33,67
3,True,Clear,temp_warm,Work,STILL,steps_q7,2,no_response,67,27,False,mid,common,335,67
4,True,Clear,temp_warm,Work,STILL,steps_q3,2,good,67,27,False,mid,common,94,67
5,True,Clear,temp_warm,Home,STILL,steps_q7,1,good,67,27,False,mid,common,426,67
1,True,Clear,temp_cool,Store,STILL,steps_zero,1,bad,68,4,True,mid,common,0,68
3,True,Clear,temp_cool,Store,STILL,steps_q4,1,bad,68,4,True,mid,common,131,68
4,True,Clear,temp_mild,Store,STILL,steps_zero,2,bad,68,4,True,mid,common,0,68
5,True,Clear,temp_cool,Store,STILL,steps_zero,2,bad,68,4,True,mid,common,0,68
2,False,MostlyCloudy,temp_cool,Home,STILL,steps_zero,0,no_send,68,8,True,mid,common,0,68
3,True,MostlyCloudy,temp_cool,Store,STILL,steps_high,1,no_response,68,8,True,mid,common,988,68
5,True,MostlyCloudy,temp_cool,Healthcare,STILL,steps_high,1,good,68,8,True,mid,common,1651,68
1,True,Clear,temp_mild,Home,STILL,steps_zero,2,no_response,68,12,True,mid,common,0,68
2,True,MostlyCloudy,temp_mild,Work,STILL,steps_zero,1,good,68,12,True,mid,common,0,68
3,True,Clear,temp_warm,Home,STILL,steps_q8,1,good,68,12,True,mid,common,548,68
4,True,MostlyCloudy,temp_warm,Work,STILL,steps_q6,2,bad,68,12,True,mid,common,240,68
5,True,MostlyCloudy,temp_mild,Work,STILL,steps_zero,2,bad,68,12,True,mid,common,0,68
1,True,Clear,temp_cool,University,STILL,steps_q1,1,good,68,17,True,mid,common,29,68
2,True,Clear,temp_cool,University,STILL,steps_zero,1,no_response,68,17,True,mid,common,0,68
4,True,Clear,temp_cool,University,STILL,steps_q5,1,good,68,17,True,mid,common,211,68
1,False,PartlyCloudy,temp_mild,Home,STILL,steps_zero,2,no_response,68,24,True,mid,common,0,68
2,False,PartlyCloudy,temp_mild,Home,STILL,steps_q4,0,no_send,68,24,True,mid,common,134,68
3,True,MostlyCloudy,temp_cool,Store,STILL,steps_q7,1,good,68,24,True,mid,common,436,68
4,True,Overcast,temp_mild,Store,STILL,steps_q4,2,good,68,24,True,mid,common,138,68
5,True,Overcast,temp_mild,Home,STILL,steps_zero,1,no_response,68,24,True,mid,common,0,68
1,True,Snow,temp_cold,Healthcare,STILL,steps_q5,2,good,68,25,True,mid,common,191,68
2,True,Rain,temp_cold,Healthcare,STILL,steps_q1,1,no_response,68,25,True,mid,common,18,68
3,True,PartlyCloudy,temp_cold,Healthcare,STILL,steps_q1,2,good,68,25,True,mid,common,19,68
4,False,Overcast,temp_cold,Healthcare,STILL,steps_q5,0,no_send,68,25,True,mid,common,169,68
5,False,PartlyCloudy,temp_cold,Healthcare,STILL,steps_zero,0,no_send,68,25,True,mid,common,0,68
1,True,Overcast,temp_cool,University,STILL,steps_zero,2,no_response,68,26,True,mid,common,0,68
2,True,Overcast,temp_cool,University,STILL,steps_q7,2,no_response,68,26,True,mid,common,459,68
3,True,Overcast,temp_cool,University,STILL,steps_q5,1,good,68,26,True,mid,common,200,68
4,True,PartlyCloudy,temp_cool,University,STILL,steps_zero,2,no_response,68,26,True,mid,common,0,68
5,False,MostlyCloudy,temp_cool,University,STILL,steps_q5,0,no_send,68,26,True,mid,common,224,68
1,True,Clear,temp_cool,Home,STILL,steps_q8,1,good,68,27,False,mid,common,549,68
2,True,Clear,temp_cold,Home,STILL,steps_q5,2,no_response,68,27,False,mid,common,171,68
3,True,MostlyCloudy,temp_cold,Home,STILL,steps_q8,2,good,68,27,False,mid,common,793,68
4,True,Overcast,temp_cool,Home,STILL,steps_q2,2,good,68,27,False,mid,common,57,68
5,False,Clear,temp_cold,Home,STILL,steps_q5,0,no_send,68,27,False,mid,common,182,68
1,True,Overcast,temp_cool,Home,STILL,steps_q3,2,no_response,68,28,False,mid,common,93,68
2,True,Overcast,temp_cool,Home,STILL,steps_q5,2,no_response,68,28,False,mid,common,174,68
3,True,MostlyCloudy,temp_cool,Home,STILL,steps_q3,2,bad,68,28,False,mid,common,83,68
4,True,Overcast,temp_cool,Home,STILL,steps_q2,2,bad,68,28,False,mid,common,52,68
5,False,Overcast,temp_cool,Store,STILL,steps_zero,0,no_send,68,28,False,mid,common,0,68
1,False,Overcast,temp_cold,Restaurant,STILL,steps_q5,0,no_send,68,37,True,mid,common,196,68
2,True,Overcast,temp_cold,Restaurant,STILL,steps_q4,2,no_response,68,37,True,mid,common,127,68
3,True,Overcast,temp_cold,University,STILL,steps_q4,2,bad,68,37,True,mid,common,116,68
4,False,Overcast,temp_cold,Restaurant,STILL,steps_q6,0,no_send,68,37,True,mid,common,279,68
5,True,Clear,temp_cold,Restaurant,STILL,steps_q5,2,no_response,68,37,True,mid,common,171,68
2,False,PartlyCloudy,temp_warm,Store,STILL,steps_q3,0,no_send,68,38,True,mid,common,102,68
3,True,PartlyCloudy,temp_warm,Store,STILL,steps_q5,2,bad,68,38,True,mid,common,202,68
4,True,PartlyCloudy,temp_warm,Store,STILL,steps_q6,2,good,68,38,True,mid,common,285,68
1,True,Overcast,temp_mild,Home,STILL,steps_zero,2,no_response,68,42,False,mid,common,0,68
2,True,Overcast,temp_mild,University,STILL,steps_zero,1,no_response,68,42,False,mid,common,0,68
3,True,Overcast,temp_mild,Home,STILL,steps_q8,1,no_response,68,42,False,mid,common,606,68
4,False,Overcast,temp_mild,University,STILL,steps_zero,0,no_send,68,42,False,mid,common,0,68
5,False,Overcast,temp_cold,University,STILL,steps_zero,0,no_send,68,42,False,mid,common,0,68
1,False,MostlyCloudy,temp_mild,University,STILL,steps_q1,0,no_send,69,4,True,mid,common,21,69
2,False,Overcast,temp_mild,Home,STILL,steps_zero,0,no_send,69,4,True,mid,common,0,69
3,True,Overcast,temp_mild,Home,STILL,steps_q2,2,no_response,69,4,True,mid,common,62,69
4,True,Overcast,temp_mild,Home,STILL,steps_q3,2,no_response,69,4,True,mid,common,111,69
5,False,MostlyCloudy,temp_mild,University,STILL,steps_q5,0,no_send,69,4,True,mid,common,179,69
2,True,Overcast,temp_cool,University,STILL,steps_q2,2,no_response,69,7,False,mid,common,60,69
4,True,Overcast,temp_cool,University,STILL,steps_q3,1,no_response,69,7,False,mid,common,94,69
5,True,Overcast,temp_cool,University,STILL,steps_q6,2,no_response,69,7,False,mid,common,265,69
1,True,Clear,temp_cold,Home,STILL,steps_q2,2,no_response,69,19,True,mid,common,52,69
2,True,Clear,temp_cold,Home,STILL,steps_q6,1,no_response,69,19,True,mid,common,310,69
3,False,Clear,temp_cold,University,STILL,steps_q4,0,no_send,69,19,True,mid,common,146,69
4,True,Overcast,temp_cold,University,STILL,steps_q1,2,no_response,69,19,True,mid,common,1,69
5,False,Overcast,temp_cold,University,STILL,steps_q2,0,no_send,69,19,True,mid,common,69,69
1,False,Clear,temp_mild,Store,STILL,steps_q3,0,no_send,69,33,True,mid,common,75,69
2,False,Clear,temp_warm,Store,STILL,steps_q1,0,no_send,69,33,True,mid,common,22,69
3,True,Clear,temp_hot,Store,STILL,steps_q6,2,no_response,69,33,True,mid,common,248,69
4,True,Clear,temp_hot,Store,STILL,steps_q3,2,good,69,33,True,mid,common,103,69
5,True,Clear,temp_warm,Store,STILL,steps_q7,2,no_response,69,33,True,mid,common,413,69
1,False,Rain,temp_cold,University,STILL,steps_q1,0,no_send,69,37,True,mid,common,35,69
2,True,MostlyCloudy,temp_cold,Work,STILL,steps_q3,2,good,69,37,True,mid,common,107,69
3,True,Overcast,temp_cold,Work,STILL,steps_q8,1,good,69,37,True,mid,common,472,69
4,True,Overcast,temp_cold,Home,STILL,steps_q6,2,good,69,37,True,mid,common,287,69
5,True,Overcast,temp_cold,Work,STILL,steps_q8,1,no_response,69,37,True,mid,common,476,69
1,False,Rain,temp_cold,ClothingStore,STILL,steps_q2,0,no_send,70,7,False,low,frequent,59,70
2,False,Overcast,temp_cold,Restaurant,STILL,steps_q1,0,no_send,70,7,False,low,frequent,24,70
3,False,Overcast,temp_cold,Restaurant,STILL,steps_q7,0,no_send,70,7,False,low,frequent,334,70
4,True,Overcast,temp_cold,Restaurant,STILL,steps_q8,2,no_response,70,7,False,low,frequent,658,70
1,False,MostlyCloudy,temp_cool,Home,STILL,steps_q2,0,no_send,70,11,True,low,frequent,58,70
2,False,PartlyCloudy,temp_cool,Restaurant,STILL,steps_q1,0,no_send,70,11,True,low,frequent,12,70
3,False,PartlyCloudy,temp_cool,University,STILL,steps_q6,0,no_send,70,11,True,low,frequent,275,70
4,False,PartlyCloudy,temp_cold,Home,STILL,steps_q5,0,no_send,70,11,True,low,frequent,227,70
5,True,PartlyCloudy,temp_cool,Home,STILL,steps_zero,2,good,70,11,True,low,frequent,0,70
3,True,Clear,temp_cool,University,STILL,steps_q2,2,good,70,16,True,low,frequent,39,70
4,True,Clear,temp_cool,University,STILL,steps_q2,2,good,70,16,True,low,frequent,54,70
5,False,Clear,temp_cold,Home,STILL,steps_zero,0,no_send,70,16,True,low,frequent,0,70
1,True,Clear,temp_mild,University,STILL,steps_q4,2,good,70,18,True,low,frequent,117,70
2,True,Clear,temp_warm,University,STILL,steps_q1,1,good,70,18,True,low,frequent,33,70
3,True,Clear,temp_hot,University,STILL,steps_q5,1,no_response,70,18,True,low,frequent,219,70
4,False,Clear,temp_warm,University,ON_MOVE,steps_q1,0,no_send,70,18,True,low,frequent,35,70
5,True,Clear,temp_warm,University,STILL,steps_q1,2,no_response,70,18,True,low,frequent,18,70
2,False,Overcast,temp_mild,University,STILL,steps_zero,0,no_send,70,25,True,low,frequent,0,70
3,False,PartlyCloudy,temp_warm,University,STILL,steps_zero,0,no_send,70,25,True,low,frequent,0,70
5,True,Overcast,temp_warm,Home,STILL,steps_q6,1,good,70,25,True,low,frequent,250,70
1,True,Clear,temp_warm,Home,STILL,steps_q5,1,good,70,28,False,low,frequent,227,70
2,False,Clear,temp_warm,Home,STILL,steps_q1,0,no_send,70,28,False,low,frequent,20,70
3,False,Clear,temp_warm,Home,STILL,steps_q1,0,no_send,70,28,False,low,frequent,28,70
4,False,Clear,temp_warm,Home,STILL,steps_zero,0,no_send,70,28,False,low,frequent,0,70
5,True,Clear,temp_warm,Home,STILL,steps_q2,1,good,70,28,False,low,frequent,44,70
2,False,Clear,temp_warm,Healthcare,STILL,steps_q7,0,no_send,70,34,False,low,frequent,438,70
3,True,Clear,temp_warm,Healthcare,STILL,steps_q4,1,no_response,70,34,False,low,frequent,161,70
4,True,MostlyCloudy,temp_mild,Healthcare,STILL,steps_zero,2,no_response,70,34,False,low,frequent,0,70
5,True,PartlyCloudy,temp_warm,Healthcare,STILL,steps_q4,2,no_response,70,34,False,low,frequent,143,70
1,True,Clear,temp_cool,Home,STILL,steps_zero,2,no_response,70,37,True,low,frequent,0,70
2,True,Clear,temp_cool,Home,STILL,steps_zero,1,good,70,37,True,low,frequent,0,70
3,True,Clear,temp_mild,Home,STILL,steps_q7,2,good,70,37,True,low,frequent,370,70
4,True,Clear,temp_cool,Home,STILL,steps_zero,2,no_response,70,37,True,low,frequent,0,70
5,True,Clear,temp_cool,Store,STILL,steps_high,2,no_response,70,37,True,low,frequent,1327,70
1,False,Clear,temp_cold,Home,STILL,steps_zero,0,no_send,70,38,True,low,frequent,0,70
2,True,Clear,temp_cold,Home,STILL,steps_zero,2,good,70,38,True,low,frequent,0,70
3,False,Clear,temp_cold,Home,STILL,steps_zero,0,no_send,70,38,True,low,frequent,0,70
4,False,Clear,temp_cold,Home,STILL,steps_zero,0,no_send,70,38,True,low,frequent,0,70
5,False,Clear,temp_cold,Store,STILL,steps_q6,0,no_send,70,38,True,low,frequent,239,70
1,False,Clear,temp_warm,University,STILL,steps_q6,0,no_send,71,10,True,mid,common,299,71
2,True,Clear,temp_warm,University,STILL,steps_zero,2,bad,71,10,True,mid,common,0,71
3,False,Clear,temp_warm,University,STILL,steps_q3,0,no_send,71,10,True,mid,common,74,71
4,True,Clear,temp_warm,University,STILL,steps_q1,1,no_response,71,10,True,mid,common,23,71
5,True,Clear,temp_warm,University,STILL,steps_q3,2,no_response,71,10,True,mid,common,89,71
1,False,Overcast,temp_cool,Home,STILL,steps_q4,0,no_send,71,12,True,mid,common,154,71
2,False,Overcast,temp_cool,Home,STILL,steps_q2,0,no_send,71,12,True,mid,common,39,71
4,False,Overcast,temp_cool,Home,STILL,steps_q8,0,no_send,71,12,True,mid,common,519,71
5,True,Overcast,temp_cool,University,STILL,steps_q6,1,no_response,71,12,True,mid,common,233,71
1,True,Overcast,temp_cool,Home,STILL,steps_zero,2,no_response,71,19,True,mid,common,0,71
2,False,Overcast,temp_cool,Home,STILL,steps_zero,0,no_send,71,19,True,mid,common,0,71
3,False,Overcast,temp_cool,Home,STILL,steps_q6,0,no_send,71,19,True,mid,common,240,71
4,True,Overcast,temp_cool,Home,STILL,steps_q6,2,no_response,71,19,True,mid,common,254,71
5,True,Overcast,temp_cool,Home,STILL,steps_q4,2,no_response,71,19,True,mid,common,125,71
1,True,Overcast,temp_cold,Home,STILL,steps_zero,2,bad,71,21,False,mid,common,0,71
2,True,Overcast,temp_cold,Home,STILL,steps_zero,1,good,71,21,False,mid,common,0,71
3,True,Overcast,temp_cold,Home,STILL,steps_q5,2,good,71,21,False,mid,common,181,71
4,True,Overcast,temp_cold,Home,STILL,steps_q2,2,no_response,71,21,False,mid,common,57,71
5,True,Overcast,temp_cold,Home,STILL,steps_q1,2,bad,71,21,False,mid,common,19,71
1,True,Clear,temp_cool,University,STILL,steps_q4,1,no_response,71,32,True,mid,common,131,71
2,False,Clear,temp_cool,University,STILL,steps_q1,0,no_send,71,32,True,mid,common,23,71
3,True,Clear,temp_cool,University,STILL,steps_q1,2,no_response,71,32,True,mid,common,20,71
4,True,Clear,temp_mild,University,STILL,steps_q6,1,no_response,71,32,True,mid,common,248,71
5,True,Clear,temp_mild,University,STILL,steps_q5,2,no_response,71,32,True,mid,common,206,71
